"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"478","Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!",FALSE,64396,NA,2016-12-03 03:06:41,FALSE,NA,"804884532671430658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17458,FALSE,FALSE,NA,NA
"479","Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.",FALSE,122861,NA,2016-12-03 01:41:30,FALSE,NA,"804863098138005504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",38733,FALSE,FALSE,NA,NA
"480","The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!",FALSE,111065,NA,2016-12-03 00:44:20,FALSE,NA,"804848711599882240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",24675,FALSE,FALSE,NA,NA
"481","Thank you Ohio! Together, we made history – and now, the real work begins. America will start winning again!… https://t.co/sVNSNJE7Uf",FALSE,72170,NA,2016-12-02 02:45:18,TRUE,NA,"804516764562374656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17274,FALSE,FALSE,NA,NA
"482","Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally. 
Join me! Tickets: https://t.co/HiWqZvHv6M",FALSE,31243,NA,2016-12-01 22:52:10,FALSE,NA,"804458095569158144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5562,FALSE,FALSE,NA,NA
"483","Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.",FALSE,57236,NA,2016-12-01 14:38:09,FALSE,NA,"804333771021570048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9830,FALSE,FALSE,NA,NA
"484","My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!",FALSE,65698,NA,2016-12-01 14:37:57,FALSE,NA,"804333718999539712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12073,FALSE,FALSE,NA,NA
"485","Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!",FALSE,67563,NA,2016-12-01 03:48:35,FALSE,NA,"804170300908781570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12624,FALSE,FALSE,NA,NA
"486","'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx",FALSE,52262,NA,2016-11-30 20:00:14,FALSE,NA,"804052438546317312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14745,FALSE,FALSE,NA,NA
"487","'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin, Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp",FALSE,26128,NA,2016-11-30 16:21:26,TRUE,NA,"803997374016167936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7110,FALSE,FALSE,NA,NA
"488","Join me in Cincinnati, Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!
Tickets:… https://t.co/51Emq7Tffa",FALSE,30549,NA,2016-11-30 15:23:43,TRUE,NA,"803982850081099776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8019,FALSE,FALSE,NA,NA
"489","Hence, legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!",FALSE,77502,NA,2016-11-30 11:59:38,FALSE,NA,"803931490514075648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17537,FALSE,FALSE,NA,NA
"490","do this under the law, I feel it is visually important, as President,  to in no way have a conflict of interest with my various businesses..",FALSE,50926,NA,2016-11-30 11:54:40,FALSE,NA,"803930240661811200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11262,FALSE,FALSE,NA,NA
"491","great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....",FALSE,45384,NA,2016-11-30 11:44:52,FALSE,NA,"803927774784344064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10665,FALSE,FALSE,NA,NA
"492","I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...",FALSE,45227,NA,2016-11-30 11:39:45,FALSE,NA,"803926488579973120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11307,FALSE,FALSE,NA,NA
"493","ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.",FALSE,107612,NA,2016-11-30 11:20:01,FALSE,NA,"803921522784092160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",34400,FALSE,FALSE,NA,NA
"494","Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier",FALSE,83723,NA,2016-11-30 03:50:44,FALSE,NA,"803808454620094465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18707,FALSE,FALSE,NA,NA
"495","I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!",FALSE,70255,NA,2016-11-30 03:40:16,FALSE,NA,"803805823503925250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15606,FALSE,FALSE,NA,NA
"496","'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'
https://t.co/5FMGdhAZxB",FALSE,27777,NA,2016-11-29 23:37:40,FALSE,NA,"803744769566339072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6615,FALSE,FALSE,NA,NA
"497","'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'
https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s",FALSE,24539,NA,2016-11-29 20:59:10,FALSE,NA,"803704881278230528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6685,FALSE,FALSE,NA,NA
"498","My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!",FALSE,106957,NA,2016-11-29 20:08:12,FALSE,NA,"803692055897788424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",28381,FALSE,FALSE,NA,NA
"499","Nobody should be allowed to burn the American flag - if they do, there must be consequences - perhaps loss of citizenship or year in jail!",FALSE,214063,NA,2016-11-29 11:55:13,FALSE,NA,"803567993036754944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",72793,FALSE,FALSE,NA,NA
"500","I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!",FALSE,73203,NA,2016-11-29 11:34:42,FALSE,NA,"803562827776720896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18965,FALSE,FALSE,NA,NA
"501","The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!",FALSE,97921,NA,2016-11-29 11:15:49,FALSE,NA,"803558077144399873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21652,FALSE,FALSE,NA,NA
"502",".@CNN is so embarrassed by their total  (100%) support of Hillary Clinton, and yet her loss in a landslide, that they don't know what to do.",FALSE,91657,NA,2016-11-29 03:03:59,FALSE,NA,"803434300846862336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",25132,FALSE,FALSE,NA,NA
"503","""@sdcritic:  @HighonHillcrest @jeffzeleny @CNN There is NO QUESTION THAT #voterfraud did take place, and in favor of #CorruptHillary !""",FALSE,33654,NA,2016-11-29 02:21:04,FALSE,NA,"803423503978532864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9169,FALSE,FALSE,NA,NA
"504","""@FiIibuster: @jeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud, shame! Bad reporter.",FALSE,32552,NA,2016-11-29 02:19:53,FALSE,NA,"803423203620245504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7717,FALSE,FALSE,NA,NA
"505","""@JoeBowman12: @jeffzeleny just another generic CNN part time wannabe journalist !""  @CNN still doesn't get it. They will never learn!",FALSE,31188,NA,2016-11-29 02:15:54,FALSE,NA,"803422200594309120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7659,FALSE,FALSE,NA,NA
"506","""@HighonHillcrest: @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN""",FALSE,30077,NA,2016-11-29 02:14:04,FALSE,NA,"803421742815412224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7920,FALSE,FALSE,NA,NA
"507","Just met with General Petraeus--was very impressed!",FALSE,69157,NA,2016-11-28 21:01:47,FALSE,NA,"803343150907617284",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",13858,FALSE,FALSE,NA,NA
"508","If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",FALSE,84386,NA,2016-11-28 14:02:06,FALSE,NA,"803237535178772481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",24562,FALSE,FALSE,NA,NA
"509","Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",FALSE,101653,NA,2016-11-28 00:31:54,FALSE,NA,"803033642545115140",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",31111,FALSE,FALSE,NA,NA
"510","states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!",FALSE,48434,NA,2016-11-27 20:41:32,FALSE,NA,"802975667197386752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10808,FALSE,FALSE,NA,NA
"511","It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--",FALSE,48285,NA,2016-11-27 20:34:18,FALSE,NA,"802973848022847489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11532,FALSE,FALSE,NA,NA
"512","In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",FALSE,162389,NA,2016-11-27 20:30:43,FALSE,NA,"802972944532209664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",53424,FALSE,FALSE,NA,NA
"513","Trump is going to be our President. We owe him an open mind and the chance to lead."" So much time and money will be spent - same result! Sad",FALSE,74547,NA,2016-11-27 13:29:30,FALSE,NA,"802866941820071937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17183,FALSE,FALSE,NA,NA
"514","this election. That is a direct threat to our democracy."" She then said, ""We have to accept the results and look to the future, Donald --",FALSE,50129,NA,2016-11-27 13:23:18,FALSE,NA,"802865382490968064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12640,FALSE,FALSE,NA,NA
"515","of position."" Then, separately she stated, ""He said something truly horrifying ... he refused to say that he would respect the results of --",FALSE,39234,NA,2016-11-27 13:18:06,FALSE,NA,"802864075822788608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9559,FALSE,FALSE,NA,NA
"516","during a general election. I, for one, am appalled that somebody that is the nominee of one of our two major parties would take that kind --",FALSE,38124,NA,2016-11-27 13:08:05,FALSE,NA,"802861553905238017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9076,FALSE,FALSE,NA,NA
"517","and fair elections. We've accepted the outcomes when we may not have liked them, and that is what must be expected of anyone standing on a -",FALSE,41229,NA,2016-11-27 13:01:08,FALSE,NA,"802859802749784064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9976,FALSE,FALSE,NA,NA
"518","Hillary's debate answer on delay: ""That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --",FALSE,44298,NA,2016-11-27 12:55:03,FALSE,NA,"802858273284255744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11270,FALSE,FALSE,NA,NA
"519","Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change",FALSE,96953,NA,2016-11-27 12:19:31,FALSE,NA,"802849330176659456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",26727,FALSE,FALSE,NA,NA
"520","The Democrats, when they incorrectly thought they were going to win, asked that the election night tabulation be accepted. Not so anymore!",FALSE,100562,NA,2016-11-27 03:59:52,FALSE,NA,"802723588759375873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",31545,FALSE,FALSE,NA,NA
"521","The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems",FALSE,98184,NA,2016-11-27 00:31:32,FALSE,NA,"802671162383802368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",32047,FALSE,FALSE,NA,NA
"522","Fidel Castro is dead!",FALSE,209773,NA,2016-11-26 13:08:11,FALSE,NA,"802499192237080576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",99445,FALSE,FALSE,NA,NA
"523","I am working hard, even on Thanksgiving, trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!",FALSE,139043,NA,2016-11-24 15:11:58,FALSE,NA,"801805564577808385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",30853,FALSE,FALSE,NA,NA
"524","Happy Thanksgiving to everyone. We will, together, MAKE AMERICA GREAT AGAIN!",FALSE,185694,NA,2016-11-24 03:30:36,FALSE,NA,"801629061831331840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",48682,FALSE,FALSE,NA,NA
"525","Let us give thanks for all that we have, and let us boldly face the exciting new frontiers that lie ahead. Happy Th… https://t.co/RY9mGGjrXm",FALSE,167342,NA,2016-11-24 02:17:26,TRUE,NA,"801610648010575872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",48508,FALSE,FALSE,NA,NA
"526","Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!",FALSE,132485,NA,2016-11-23 00:24:46,FALSE,NA,"801219908910469120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",27646,FALSE,FALSE,NA,NA
"527","I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!",FALSE,140230,NA,2016-11-22 17:10:47,FALSE,NA,"801110690387857408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",27069,FALSE,FALSE,NA,NA
